user_id,age,income,clicks,purchase_amount,session_duration,content_variety,engagement_score,num_transactions,avg_monthly_spend,avg_cart_value,browsing_depth,revisit_rate,scroll_activity,time_on_site,interaction_count,preferred_price_range,discount_usage_rate,wishlist_size,product_views,repeat_purchase_gap (days),churn_risk_score,loyalty_index,screen_brightness,battery_percentage,cart_abandonment_count,browser_version,background_app_count,session_inactivity_duration,network_jitter,region_code,subscriber,label
U1786,37,26296,12,500.0,8.51,0.41814,45.33498,5,287.96,122.18,8,0.363,16,0.0,5,527.53,0.234,0,59,124.0,0.5884089868014385,20.0,1.9,39.0,10,6.20.48,10,0.22,20.0,G608,False,user_2
U0063,44,21261,10,500.0,0.0,0.4819,48.6268,5,203.62,104.13,2,0.36,8,0.0,6,478.87,0.23,2,60,104.0,0.557871848599609,21.0,2.1,14.0,10,3.97.87,11,11.41,15.0,M193,False,user_2
U4771,21,23155,12,500.0,43.23,0.21401,18.88329,3,94.64,216.29,28,0.151,122,51.0,18,450.41,0.226,6,56,150.0,0.7998298460863371,6.0,4.0,84.0,4,8.94.05,6,25.24,25.0,Z001,True,user_1
U7339,41,15217,7,500.0,17.09,0.39952,49.07388,7,268.07,74.76,11,0.342,43,32.0,12,597.8,0.153,5,31,109.0,0.5396244367823652,18.0,3.5,35.0,5,2.02.19,12,20.45,35.0,Y938,False,user_2
U9073,,18504,9,500.0,16.41,0.36343,40.41823,4,253.4,161.92,8,0.311,54,0.0,11,521.63,0.264,3,53,115.0,0.6113861720705168,19.0,1.6,61.0,10,9.83.52,6,9.72,19.0,Z001,True,user_3
U1058,,10718,7,500.0,14.8,0.5877,60.42944,2,269.27,288.31,11,0.37,65,29.0,5,655.64,0.126,1,44,78.0,0.5021775436472662,22.0,4.5,17.0,5,6.98.36,5,2.98,37.0,Z001,False,user_3
U6068,64,26076,13,500.0,5.88,0.56935,51.8732,3,475.46,103.46,2,0.268,21,8.0,14,543.79,0.315,9,74,100.0,0.5171157466329973,23.0,5.0,15.0,2,1.41.91,14,16.89,20.0,P117,False,user_2
U1612,43,13344,7,3682.99,41.54,0.84728,91.4907,4,1471.07,956.28,17,0.576,112,35.0,12,3771.91,0.539,2,33,38.0,0.1005428432676465,44.0,3.1,46.0,3,5.66.57,13,16.84,2.0,K735,False,user_1
U4595,,23264,11,500.0,42.24,0.14586,19.58357,4,441.59,90.38,26,0.219,121,49.0,13,224.78,0.261,5,55,150.0,0.7813928342051022,16.0,1.3,6.0,5,5.37.26,5,0.94,47.0,X456,False,user_3
U2627,,20224,10,1015.77,39.68,0.79773,81.60835,9,496.69,143.33,24,0.528,131,53.0,13,1021.02,0.343,0,41,53.0,0.1425374871307028,31.0,3.1,62.0,0,5.51.71,4,24.88,17.0,X123,False,user_3
U3350,31,29419,13,3329.88,81.95,0.94826,100.0,4,767.87,959.03,48,0.46,251,65.0,19,3369.48,0.695,3,73,33.0,0.021109895677031885,33.0,3.4,10.0,5,7.60.22,5,22.71,16.0,E958,False,user_1
U5197,49,12856,7,500.0,17.2,0.57728,61.70338,5,191.17,111.5,13,0.352,65,13.0,6,548.83,0.221,5,29,85.0,0.3146349677846456,17.0,1.9,53.0,6,4.82.34,14,14.89,94.0,L391,False,user_2
U1257,18,29658,16,500.0,1.44,0.4797,42.86746,6,317.32,70.37,3,0.303,10,0.0,10,651.06,0.377,0,60,104.0,0.6362825800436023,18.0,1.3,37.0,5,8.55.63,13,5.18,24.0,S566,False,user_2
U8717,30,28097,15,500.0,65.63,0.94869,100.0,5,195.53,98.25,38,0.715,208,72.0,21,558.4,0.374,4,70,26.0,0.0,38.0,3.1,34.0,3,5.51.34,15,15.95,34.0,J905,True,user_1
U8587,,22290,9,500.0,34.18,0.23672,26.31928,4,149.77,145.47,22,0.166,132,49.0,26,375.37,0.293,3,36,132.0,0.6956405185162621,11.0,4.5,77.0,7,9.45.36,15,18.9,54.0,Z001,False,user_1
U2574,26,24308,9,500.0,6.94,0.47665,44.17588,12,555.83,85.92,4,0.385,0,8.0,0,550.53,0.336,6,17,127.0,0.598241892506803,26.0,2.1,48.0,10,3.62.00,13,27.33,38.0,M644,False,user_2
U8029,,16358,6,711.17,15.62,0.58162,61.99843,8,198.27,55.02,9,0.418,82,13.0,7,791.6,0.176,4,24,87.0,0.3785992030764931,22.0,2.6,21.0,6,5.99.31,9,7.06,12.0,X456,False,user_3
U6526,52,19169,11,500.0,1.36,0.57692,61.73296,6,78.25,75.94,3,0.43,18,6.0,0,435.73,0.238,8,62,92.0,0.38999159154023466,24.0,4.6,40.0,5,1.92.86,13,23.48,23.0,X123,False,user_3
U9183,,11594,7,696.04,19.76,0.62503,56.23876,5,214.53,106.37,12,0.408,98,17.0,17,651.65,0.205,4,39,95.0,0.4101130478913405,20.0,3.5,40.0,3,3.78.63,5,15.1,11.0,Z001,True,user_3
U7569,43,22119,12,500.0,2.68,0.42905,46.48561,7,207.11,118.0,3,0.305,0,0.0,9,575.53,0.267,6,64,123.0,0.5300399246858598,18.0,3.4,54.0,7,4.27.84,5,1.61,17.0,T040,False,user_2
U7745,37,21995,10,893.46,50.77,0.84244,90.04038,3,547.03,356.37,28,0.512,158,56.0,19,890.7,0.434,0,64,36.0,0.12696469040649216,27.0,2.4,65.0,3,6.79.75,12,24.03,13.0,C663,False,user_1
U5092,,24465,10,500.0,45.26,0.16963,19.97938,10,510.91,40.88,24,0.246,138,55.0,11,606.41,0.285,0,44,144.0,0.7669158349494168,17.0,4.9,32.0,4,1.45.87,4,17.36,25.0,X456,False,user_3
U4900,,12059,5,500.0,42.1,0.19051,25.00436,6,167.23,99.57,22,0.128,139,53.0,10,515.66,0.081,6,13,150.0,0.7394740276212601,13.0,3.9,33.0,5,4.30.49,7,1.46,13.0,X789,False,user_3
U2275,53,24629,12,500.0,3.38,0.4981,56.09152,4,302.76,122.07,7,0.334,17,0.0,8,278.91,0.299,2,64,92.0,0.43929656917655413,20.0,1.6,80.0,6,9.53.64,7,20.47,66.0,R026,True,user_2
U1938,,12401,7,500.0,48.03,0.18559,21.02446,7,496.24,60.02,27,0.159,149,54.0,15,503.04,0.215,0,38,143.0,0.7789236225936723,12.0,1.4,20.0,5,5.02.15,15,16.73,22.0,Z999,True,user_3
U5348,24,15678,8,500.0,58.28,0.08333,13.07135,6,76.71,96.1,34,0.101,186,74.0,19,457.5,0.163,0,27,156.0,0.8993204065272771,7.0,3.5,66.0,5,9.59.14,5,12.05,7.0,M174,False,user_1
U8810,36,20427,10,500.0,33.92,0.22922,30.9031,8,179.06,41.62,17,0.348,100,59.0,14,558.92,0.252,6,48,147.0,0.709346565601532,19.0,2.2,99.0,4,7.28.73,14,2.73,49.0,Z001,False,user_3
U5003,43,32015,15,500.0,39.88,0.74274,71.48176,8,382.47,46.25,30,0.546,111,45.0,16,539.7,0.366,1,80,87.0,0.28099749018567594,29.0,1.6,79.0,9,9.66.86,13,26.72,25.0,V847,False,user_1
U2042,,29608,15,1214.05,69.33,0.90844,100.0,6,315.24,244.88,39,0.621,214,79.0,20,1117.2,0.415,2,77,33.0,0.0,30.0,4.0,28.0,6,4.89.53,14,27.9,24.0,I395,False,user_1
U5863,,23052,11,500.0,11.57,0.55763,57.37964,1,430.05,351.84,6,0.347,26,2.0,1,517.25,0.251,6,62,95.0,0.47347686286019125,21.0,4.5,5.0,6,8.78.94,13,28.09,4.0,S511,False,user_2
U4682,55,20800,10,500.0,44.24,0.08878,1.86632,11,199.65,62.67,26,0.126,130,33.0,11,551.03,0.313,0,43,180.0,0.9443869571062512,8.0,2.9,30.0,6,2.49.48,4,18.96,26.0,T773,False,user_1
U2477,31,25080,12,1759.97,54.82,0.95604,100.0,5,705.53,419.27,30,0.679,142,65.0,16,1801.81,0.535,7,45,33.0,0.07104215089501813,40.0,2.3,2.0,4,4.46.35,4,1.9,9.0,F018,True,user_2
U6586,32,21459,11,500.0,56.48,0.05856,0.0,11,222.28,32.36,33,0.125,170,36.0,22,595.15,0.223,0,45,180.0,0.9662063971746018,10.0,1.7,59.0,3,6.44.72,15,19.12,15.0,O006,False,user_1
U3410,52,10491,5,500.0,5.9,0.47353,49.59786,6,146.09,102.27,1,0.25,3,7.0,3,395.21,0.09,1,33,102.0,0.5141870459120359,17.0,3.8,47.0,8,1.21.86,8,25.02,6.0,V771,False,user_2
U8486,,16058,8,500.0,42.54,0.21834,19.21068,6,341.53,83.16,27,0.104,127,57.0,22,481.84,0.189,0,50,147.0,0.8333302652048555,10.0,1.3,61.0,4,2.73.15,12,29.81,50.0,X456,False,user_3
U8100,27,12686,7,500.0,42.76,0.08893,6.4632,14,105.92,33.37,26,0.083,111,50.0,7,274.65,0.247,0,33,174.0,0.9275035613446507,4.0,3.8,80.0,3,5.63.71,15,16.85,47.0,H846,True,user_1
U8437,40,28019,13,500.0,11.15,0.55061,55.48177,9,354.13,60.28,8,0.423,33,18.0,11,615.45,0.317,1,80,98.0,0.4576603812417382,25.0,4.8,25.0,2,6.82.17,4,10.68,23.0,W811,True,user_2
U9236,,19399,8,500.0,40.72,0.8596,80.0083,7,147.33,56.51,20,0.457,135,40.0,13,509.66,0.262,0,38,70.0,0.18861588133172097,26.0,2.7,38.0,7,2.59.60,7,13.52,18.0,X456,True,user_3
U3645,42,25367,12,2054.32,45.94,0.56213,59.81584,9,1610.15,223.34,26,0.469,128,42.0,28,2043.14,0.413,0,54,88.0,0.4774090272788079,41.0,4.0,47.0,4,8.32.14,12,17.24,6.0,A970,False,user_1
U7357,18,28158,14,500.0,46.0,0.81929,82.04875,1,300.46,558.11,28,0.577,124,68.0,18,487.19,0.421,8,55,50.0,0.18760065942014562,33.0,1.4,77.0,6,3.20.45,10,24.77,11.0,B521,False,user_2
U1217,,29767,14,500.0,10.01,0.54886,55.42863,11,425.87,30.32,5,0.429,41,22.0,8,548.02,0.333,1,69,87.0,0.44105761287163386,25.0,2.5,47.0,5,2.12.66,15,28.34,2.0,Z999,False,user_3
U7263,31,14620,7,500.0,18.71,0.67025,66.66452,10,193.73,21.46,9,0.429,69,27.0,11,604.07,0.209,0,45,75.0,0.34312370679456616,25.0,2.9,23.0,5,1.89.64,9,6.73,41.0,X789,False,user_3
U4897,54,16530,7,500.0,4.09,0.5122,56.05211,3,231.09,176.04,5,0.281,18,4.0,6,470.88,0.176,0,47,86.0,0.4847679994990396,19.0,3.7,90.0,3,1.14.85,8,7.49,62.0,I885,False,user_2
U3503,,22462,11,500.0,17.46,0.2942,34.95197,3,166.66,144.29,12,0.26,45,12.0,8,540.95,0.23,4,65,136.0,0.6660972248346853,16.0,2.3,8.0,6,9.41.91,7,25.08,13.0,X789,False,user_3
U8729,,29422,14,500.0,48.31,0.09198,7.50215,11,146.88,49.96,29,0.125,135,59.0,23,539.79,0.344,0,74,166.0,0.9323150886416478,14.0,3.7,65.0,8,8.65.83,12,13.82,1.0,F600,True,user_1
U3641,40,11716,4,500.0,12.0,0.54752,58.62753,6,162.66,65.42,8,0.352,31,9.0,12,280.15,0.172,0,35,87.0,0.3563388301888793,21.0,3.9,32.0,5,9.64.25,6,8.25,41.0,N057,True,user_2
U2892,,20785,9,500.0,41.88,0.25436,33.53471,9,166.97,13.46,24,0.206,124,43.0,21,429.2,0.301,8,35,133.0,0.7108667607877033,14.0,1.8,50.0,6,3.25.02,7,3.62,59.0,X123,False,user_3
U6450,49,29936,15,500.0,47.0,0.8566,87.57782,8,164.92,106.66,28,0.592,115,53.0,18,543.55,0.265,5,86,62.0,0.13823291729131681,33.0,4.4,97.0,6,7.16.52,8,5.52,10.0,I673,True,user_2
U5381,,24412,11,500.0,0.0,0.5044,52.78402,6,75.66,119.39,3,0.366,0,2.0,14,623.39,0.247,4,57,98.0,0.45434465233216303,19.0,3.8,60.0,5,3.81.77,11,9.98,3.0,X456,False,user_3
U7835,41,20114,11,500.0,1.73,0.45868,48.98834,4,117.21,106.16,4,0.385,23,17.0,10,635.91,0.217,1,57,99.0,0.5231852331967716,18.0,5.0,68.0,2,5.71.09,4,0.87,3.0,X758,True,user_2
U1578,,17848,9,500.0,34.69,0.24535,28.98039,8,223.54,71.64,21,0.175,107,21.0,9,377.53,0.234,2,30,134.0,0.7658316721229584,9.0,4.2,66.0,3,5.12.03,10,29.14,2.0,X123,False,user_3
U9914,52,29917,14,500.0,6.3,0.40668,44.47286,9,217.97,79.8,9,0.385,37,7.0,10,599.94,0.293,3,73,100.0,0.5838736748984908,20.0,4.1,72.0,4,3.11.30,9,16.4,21.0,Z117,False,user_2
U7431,51,27309,12,500.0,23.56,0.57395,51.43294,4,267.67,110.79,15,0.324,85,45.0,13,603.32,0.318,4,71,106.0,0.5644126742689236,16.0,1.3,46.0,6,9.79.71,5,24.7,40.0,N253,False,user_2
U3369,,26328,13,3663.62,39.89,0.84759,84.05585,6,1944.01,704.78,21,0.502,114,49.0,15,3704.89,0.597,8,43,58.0,0.19441563839774814,44.0,2.8,4.0,4,5.91.69,8,13.2,13.0,A282,False,user_1
U6069,62,10000,4,2933.2,51.2,0.8981,92.27853,4,896.13,832.87,31,0.494,149,49.0,18,2731.22,0.387,0,27,39.0,3.9244352387918235e-05,34.0,2.4,89.0,1,5.19.05,4,28.73,10.0,C955,False,user_1
U0038,,22256,11,500.0,26.84,0.2964,29.56204,4,359.92,138.09,16,0.318,95,35.0,5,446.29,0.234,0,32,128.0,0.7548171402667048,22.0,4.1,57.0,5,9.78.09,15,12.71,9.0,X456,False,user_1
U7397,41,33487,16,3343.76,79.85,0.97651,100.0,4,801.19,1000.0,45,0.618,250,79.0,41,3354.59,0.619,4,65,47.0,0.0,37.0,3.7,92.0,8,9.58.51,13,11.95,71.0,Y122,False,user_2
U0504,47,10000,5,500.0,61.21,0.09676,6.46383,8,342.83,56.4,36,0.0,198,76.0,25,476.41,0.164,4,24,162.0,0.9893993138478789,5.0,3.1,74.0,5,4.08.72,13,21.82,31.0,K963,False,user_1
U2899,,27251,13,500.0,70.77,0.06614,0.0,8,389.81,95.69,42,0.083,212,79.0,18,283.14,0.378,2,80,175.0,1.0,9.0,2.6,76.0,4,6.18.75,6,16.87,10.0,Z741,False,user_1
U8035,,23698,13,500.0,50.2,0.23906,27.77918,4,431.2,84.56,27,0.25,152,42.0,24,473.87,0.328,4,63,139.0,0.7894067182453526,18.0,1.6,66.0,6,6.83.82,9,9.19,37.0,I352,False,user_1
U6764,52,20525,9,500.0,16.23,0.41559,46.14901,9,217.0,46.17,12,0.414,44,19.0,11,406.93,0.311,4,49,117.0,0.5562253826052533,23.0,2.4,96.0,4,7.62.97,8,0.03,5.0,X456,False,user_3
U5331,,14949,6,500.0,15.57,0.44561,45.53642,5,87.09,100.42,13,0.307,45,20.0,14,559.08,0.261,8,20,111.0,0.556084369300755,20.0,3.5,80.0,3,3.38.91,5,3.71,20.0,A004,False,user_2
U1708,38,21086,11,727.28,6.29,0.53372,53.76814,3,211.33,215.17,6,0.341,8,11.0,14,775.27,0.276,6,53,100.0,0.5118647135031329,18.0,2.3,45.0,7,7.76.72,14,7.81,33.0,X123,False,user_3
U7554,44,21711,12,500.0,29.08,0.18563,23.18879,3,265.25,174.61,17,0.229,86,32.0,24,552.31,0.361,0,59,150.0,0.7210399692805586,13.0,1.6,29.0,9,3.38.02,4,3.22,1.0,I863,False,user_1
U4191,32,20185,10,500.0,7.38,0.54304,49.6402,5,193.31,110.4,2,0.427,19,13.0,5,463.06,0.29,0,66,128.0,0.5052104404492084,24.0,1.3,41.0,4,9.34.23,14,15.51,35.0,B651,True,user_2
U6537,27,21210,11,500.0,15.23,0.51632,51.0462,5,152.07,41.3,14,0.353,38,19.0,12,502.03,0.215,3,47,99.0,0.48033763453811334,20.0,4.7,20.0,2,6.67.47,5,10.15,23.0,G042,False,user_2
U8412,37,19830,10,500.0,11.37,0.43088,41.39738,4,130.88,98.74,7,0.296,45,4.0,7,491.61,0.215,0,43,114.0,0.5688469519480585,17.0,2.0,25.0,5,4.25.27,11,20.98,1.0,N158,False,user_2
U9946,,14433,7,500.0,50.72,0.8185,83.38643,11,161.98,75.33,26,0.467,131,46.0,21,591.36,0.202,0,45,54.0,0.1433077875671692,25.0,4.7,18.0,7,9.11.55,15,14.24,52.0,X123,False,user_3
U5113,,22389,12,500.0,41.07,0.22991,25.4446,5,217.68,112.49,25,0.282,128,39.0,7,446.67,0.318,0,57,147.0,0.7518761099083359,17.0,1.3,8.0,4,1.49.22,7,6.32,1.0,Z999,False,user_3
U6076,,19743,8,849.95,2.41,0.46022,51.31487,2,149.62,375.38,4,0.31,0,3.0,0,774.23,0.271,0,41,121.0,0.5155834451082844,18.0,2.8,41.0,3,9.71.91,7,13.17,47.0,X789,False,user_3
U8993,39,30967,16,500.0,59.89,0.61124,58.31241,5,486.65,62.55,38,0.495,166,57.0,22,596.15,0.311,3,84,92.0,0.47636809839256183,30.0,3.1,76.0,4,5.42.76,5,21.86,10.0,J902,True,user_1
U4574,46,38120,18,500.0,50.78,0.24268,31.07506,4,331.0,101.7,30,0.389,140,62.0,22,582.09,0.471,5,83,137.0,0.6778575958490959,26.0,2.7,9.0,4,3.97.56,15,15.61,14.0,U733,False,user_1
U8170,33,18470,10,500.0,4.23,0.6007,49.96538,6,168.35,99.01,4,0.381,19,0.0,7,546.59,0.179,0,29,90.0,0.4856451608869497,22.0,1.6,65.0,6,2.55.34,6,12.76,29.0,P655,False,user_2
U7486,21,27181,13,2117.0,16.38,0.72897,70.86802,4,1780.67,473.47,11,0.473,15,0.0,14,2274.93,0.499,1,75,74.0,0.178480259030989,41.0,4.5,98.0,7,8.20.66,13,10.77,22.0,N844,True,user_2
U5274,,29150,14,500.0,47.06,0.17885,15.66133,7,246.39,87.66,30,0.148,143,67.0,18,708.84,0.344,5,71,156.0,0.901967144397254,12.0,4.7,47.0,3,6.13.76,15,20.79,38.0,X789,False,user_3
U9726,,18521,9,500.0,0.0,0.44864,46.26827,6,235.3,59.3,2,0.31,0,0.0,0,623.07,0.168,2,32,118.0,0.4829962893679166,14.0,4.1,29.0,8,1.21.32,12,21.44,42.0,N646,True,user_2
U3402,33,29742,15,500.0,9.35,0.41287,48.93631,3,239.13,185.92,8,0.361,13,20.0,6,425.27,0.436,4,82,103.0,0.5298539045404558,18.0,1.6,63.0,4,8.17.03,11,18.88,42.0,N814,False,user_2
U9562,22,27264,14,500.0,25.7,0.32082,35.76469,14,80.89,27.57,18,0.28,79,32.0,11,583.11,0.323,4,90,118.0,0.6540559488267654,14.0,2.2,69.0,6,2.64.56,5,17.09,41.0,X456,False,user_3
U7475,29,21624,11,876.36,41.64,0.77303,75.4307,11,556.34,101.87,22,0.475,106,34.0,18,887.38,0.245,0,66,68.0,0.2853071727151327,27.0,2.3,31.0,2,8.01.91,8,10.76,24.0,X789,False,user_3
U5633,25,12899,7,500.0,65.7,0.06134,0.0,12,208.0,68.53,38,0.094,196,64.0,30,443.77,0.181,6,55,169.0,0.9648167610417744,8.0,4.8,41.0,5,7.35.54,11,22.39,20.0,D336,False,user_1
U7505,,20813,9,4294.59,71.83,0.79461,77.47078,7,920.35,643.43,41,0.446,196,69.0,31,4220.48,0.551,8,32,58.0,0.24825792771478736,33.0,4.2,94.0,6,1.61.50,15,26.32,64.0,V214,False,user_1
U2758,40,31912,14,500.0,3.65,0.49833,49.37913,11,446.99,21.42,4,0.318,41,7.0,16,526.93,0.387,7,72,106.0,0.5713482540790826,24.0,2.9,54.0,4,8.46.84,7,3.78,3.0,D866,False,user_2
U5192,54,32968,16,500.0,15.87,0.54583,58.58271,8,333.74,35.63,11,0.405,60,8.0,11,581.68,0.423,0,83,75.0,0.42347339071833523,22.0,3.1,99.0,5,6.91.58,10,27.61,42.0,S577,False,user_2
U7181,40,23150,10,3918.07,76.67,0.67765,68.59591,10,1725.78,457.59,44,0.527,233,75.0,27,4056.0,0.758,1,48,75.0,0.2789940466957087,45.0,4.2,52.0,4,1.19.03,4,6.97,70.0,V570,True,user_1
U1372,,20414,9,500.0,3.22,0.49711,44.62937,3,455.37,200.18,2,0.341,0,3.0,6,567.41,0.259,4,41,124.0,0.49501897820278745,24.0,1.4,18.0,2,1.14.97,8,4.03,29.0,G241,True,user_2
U9889,,17347,9,500.0,33.82,0.1919,20.96501,8,323.61,86.02,25,0.147,97,45.0,10,557.39,0.191,0,15,137.0,0.8499075361992541,11.0,2.7,80.0,5,2.41.96,11,20.01,49.0,X789,True,user_3
U3199,,10000,5,500.0,16.12,0.62356,54.26323,5,101.79,73.71,12,0.386,44,12.0,3,479.41,0.16,0,41,94.0,0.4398001901915299,22.0,1.4,86.0,9,6.43.03,5,13.15,33.0,X123,False,user_1
U7462,46,18255,9,500.0,14.8,0.40657,43.65279,7,272.01,90.57,12,0.296,48,5.0,11,521.65,0.305,0,28,119.0,0.5538511238743795,17.0,4.7,5.0,4,2.17.64,14,29.4,5.0,A316,True,user_2
U4788,30,21959,10,500.0,15.52,0.42765,40.65636,5,177.9,80.27,9,0.417,52,10.0,3,350.51,0.295,1,59,125.0,0.6945766322188228,25.0,2.9,25.0,5,5.64.45,5,12.43,23.0,S973,True,user_2
U8672,,36270,16,500.0,65.86,0.7922,69.69284,6,54.07,58.86,37,0.522,200,70.0,33,556.53,0.454,2,80,76.0,0.33998908997019817,25.0,1.9,46.0,3,5.24.03,13,19.62,15.0,E610,False,user_1
U9439,35,38306,20,533.12,21.7,0.58491,61.29212,7,344.15,88.55,15,0.535,70,4.0,14,576.29,0.474,0,99,87.0,0.43290508529832683,27.0,4.9,92.0,5,8.41.90,12,4.46,10.0,U679,False,user_2
U1100,50,24449,11,500.0,76.62,0.06998,0.0,6,325.5,97.11,44,0.152,227,89.0,30,691.42,0.32,6,52,180.0,1.0,10.0,4.5,89.0,5,3.29.39,14,12.58,59.0,R613,True,user_1
U7737,25,26772,13,500.0,0.0,0.53706,50.65057,6,471.95,99.0,1,0.458,5,0.0,8,496.03,0.248,5,66,106.0,0.4310954457910656,27.0,3.1,66.0,7,7.10.16,4,20.44,15.0,W655,True,user_2
U5707,,17472,9,500.0,15.33,0.36749,46.34316,8,402.53,60.25,11,0.3,36,20.0,14,619.13,0.152,0,51,103.0,0.59795735214243,20.0,4.7,77.0,2,2.10.36,15,3.63,27.0,X123,True,user_1
U7773,24,22158,12,500.0,58.61,0.76547,79.4856,4,261.99,123.78,36,0.587,159,61.0,11,452.56,0.193,6,69,62.0,0.2719795902137827,33.0,1.9,16.0,4,2.73.14,4,17.25,4.0,V926,True,user_1
U8972,47,19796,10,1928.24,69.27,0.29203,32.96255,3,637.63,743.92,35,0.234,235,63.0,34,2097.94,0.331,3,48,130.0,0.6525284614568724,17.0,4.1,58.0,3,1.48.15,15,28.65,30.0,I042,False,user_1
U2043,31,27396,13,500.0,62.98,0.06879,2.16789,5,332.87,92.05,35,0.123,195,52.0,32,644.95,0.27,7,52,174.0,1.0,7.0,4.1,79.0,1,2.53.25,15,8.94,1.0,G268,False,user_1
U8504,,12695,5,500.0,38.16,0.21279,17.78228,4,226.95,123.75,24,0.139,141,31.0,18,613.19,0.27,3,12,142.0,0.8608785965144654,12.0,3.5,25.0,5,1.22.89,6,18.06,73.0,X456,False,user_3
U1550,45,20801,13,500.0,3.23,0.49298,53.21131,6,243.14,97.08,5,0.442,5,0.0,9,506.02,0.223,1,75,100.0,0.43957365920556835,24.0,2.7,14.0,4,6.35.92,11,18.86,1.0,X908,False,user_2
U3154,34,15274,7,500.0,41.36,0.18235,22.4465,6,133.8,81.34,22,0.166,160,45.0,22,477.78,0.208,4,32,150.0,0.812115820894428,9.0,2.3,61.0,6,6.27.12,12,25.07,9.0,K795,False,user_1
U9720,,15102,8,500.0,44.42,0.81331,82.43287,5,151.18,71.48,27,0.575,134,43.0,12,462.9,0.189,4,29,62.0,0.15026192468772345,31.0,3.6,92.0,3,3.97.12,14,4.57,17.0,X789,False,user_3
U1954,,17289,9,500.0,2.28,0.45348,44.06666,12,94.97,44.96,1,0.377,24,0.0,7,402.73,0.233,5,37,114.0,0.6630153852108971,18.0,2.4,97.0,9,6.98.60,6,21.45,11.0,J038,True,user_2
U2874,46,27083,13,500.0,10.54,0.43804,43.77364,6,181.12,18.24,7,0.351,32,4.0,14,546.76,0.324,6,64,115.0,0.5687301442403142,18.0,1.7,44.0,2,8.48.36,6,16.6,32.0,A605,True,user_2
U7737,,22092,9,500.0,16.35,0.36874,39.23697,7,240.91,54.79,8,0.238,51,23.0,0,475.16,0.208,8,32,117.0,0.6303137781871618,16.0,4.4,48.0,2,3.02.56,11,16.34,4.0,Z999,False,user_3
U6552,43,25491,13,1855.18,50.21,0.92976,88.28957,2,542.64,1000.0,30,0.622,148,63.0,23,1893.45,0.47,6,64,54.0,0.0520011845293028,34.0,4.2,63.0,7,5.82.19,15,19.11,3.0,U172,False,user_1
U8233,,25083,12,2548.67,30.04,0.80917,76.6398,5,2462.63,546.78,20,0.398,82,17.0,14,2565.65,0.472,1,72,57.0,0.2494420142640924,42.0,2.3,6.0,6,3.01.47,10,23.79,12.0,X819,False,user_1
U7533,43,19357,11,1017.66,21.26,0.63082,60.60925,6,243.83,109.42,12,0.45,78,43.0,16,910.28,0.26,3,53,85.0,0.4427070232306949,24.0,1.2,55.0,6,4.05.66,12,21.55,8.0,R626,False,user_2
U2375,37,23126,11,500.0,48.97,0.07494,1.07955,3,187.75,199.72,30,0.074,146,39.0,13,606.13,0.266,0,37,173.0,0.9534206912032065,6.0,2.1,64.0,2,2.78.66,14,1.64,59.0,P534,False,user_1
U5226,,33539,17,1838.91,42.22,0.77728,73.37699,6,509.04,280.17,26,0.6,139,25.0,18,1848.52,0.56,8,93,69.0,0.24534024889049927,38.0,3.4,14.0,4,3.19.48,7,14.38,24.0,X123,False,user_3
U0595,32,28033,12,1762.31,74.44,0.93449,100.0,7,597.38,279.61,45,0.551,236,92.0,22,1848.53,0.425,1,71,39.0,0.0,34.0,3.8,83.0,4,8.72.25,8,20.13,19.0,U282,True,user_1
U0744,43,24970,12,500.0,66.4,0.72249,70.5543,3,91.85,141.94,37,0.44,220,56.0,20,383.46,0.304,10,71,66.0,0.2482883836346302,24.0,2.7,54.0,5,9.15.92,14,0.25,28.0,Z356,False,user_1
U7849,43,30622,15,2377.37,56.28,0.92763,96.71344,7,642.64,281.11,37,0.655,175,72.0,29,2300.98,0.564,3,75,37.0,0.0,37.0,4.5,87.0,6,2.31.56,6,9.01,23.0,N426,False,user_1
U3357,38,13697,7,500.0,8.53,0.47052,48.51286,8,279.54,59.25,7,0.343,2,2.0,0,460.76,0.2,1,58,109.0,0.5560414526531756,20.0,2.2,56.0,5,4.09.92,5,3.41,26.0,M125,False,user_2
U4930,28,20122,9,2786.65,42.04,0.88056,85.32228,8,896.65,287.86,25,0.485,121,39.0,13,2810.94,0.49,1,52,45.0,0.09614975567247394,31.0,4.8,32.0,6,5.56.89,4,9.5,28.0,C244,False,user_1
U9315,22,13632,6,500.0,45.57,0.16334,15.57569,9,442.83,79.97,26,0.121,136,33.0,22,489.64,0.116,0,59,155.0,0.7728971521586666,12.0,3.7,39.0,4,1.48.71,14,22.78,0.0,I671,False,user_1
U6992,,13912,8,500.0,12.5,0.36843,39.92428,3,265.87,115.82,7,0.327,37,25.0,5,636.43,0.195,0,53,114.0,0.5794712622668694,19.0,4.0,96.0,6,8.46.60,12,23.55,28.0,X123,True,user_1
U5578,32,32790,16,2175.37,56.41,0.91591,100.0,3,1175.94,652.51,33,0.71,189,68.0,31,2278.83,0.5,5,91,31.0,0.002007071340382119,47.0,3.3,46.0,5,7.20.91,11,20.09,37.0,T353,False,user_1
U5516,35,20244,10,500.0,10.88,0.54063,53.60802,4,122.55,189.64,8,0.35,49,4.0,4,426.91,0.164,3,43,99.0,0.4871331568915173,20.0,5.0,52.0,4,7.37.15,7,4.06,22.0,P352,False,user_2
